,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
10,11,2026-01-15,10:29:47.78,2,6,"Sabbath, Joe",828746,Right,RHO_RAM,"King, Ryan",1000121045,Right,RHO_RAM,Undefined,1,Top,1,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.90625,1.597466,-1.627465,2460.952251,46.564431,7:30,5.92608,1.38209,6.0348,-61.88822,-12.54119,-15.17391,2.24895,-1.38983,68.61745,-9.790861,-4.361525,0.505594,,,,,,,,,,,,7.19146,-6.42323,-1.24714,50,6.01836,3.67877,-110.09238,1.14779,8.59243,24.3672,-39.84861,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,07235dd0-f227-11f0-8b6a-b1ca32f5096f,74.5508,,,7.28879,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:29:47.78,2026-01-15T10:29:47.7861888-05:00,2026-01-15T15:29:47.7861888Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,82c3a243-f28c-4135-8066-00d972011d59,54.46587,-111.07643,12.1836,5.93951,2.75704,-19.9243,-1.3887,3.33177,4.29622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,42.917079,51.845396,1520.340762,0.617786,7:30,-0.761152,0.442432,0.474238,104.952097,-11.613102,49.490535,176.494989,-14.862604,0.05909,-0.256502,-0.964736,14.889221,-3.387607,0.256502,-0.05909,0.964736,-14.889221,3.387607,-0.256502,0.05909,0.964736,-176.494989,14.862604,-0.05909,0.256502,-0.964736
11,12,2026-01-15,10:30:10.10,2,7,"Sabbath, Joe",828746,Right,RHO_RAM,"King, Ryan",1000121045,Right,RHO_RAM,Undefined,1,Top,1,2,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,76.90171,0.871643,0.292527,2385.518272,77.118301,8:30,5.72434,1.75411,5.92321,-50.26184,-2.71012,-18.79761,2.34477,0.45909,70.21352,-8.385508,-3.088917,0.496312,99.90913,31.634431,-44.907036,2948.765035,71.3287,59.32439,-83.73861,356.40798,143.38787,-61.122533,4.602316,9.77229,-1.23272,-1.76665,50,5.76552,0.10629,-111.71265,0.15115,12.20989,22.24474,-33.71426,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,146e3aa0-f227-11f0-8b6a-b1ca32f5096f,75.94508,79.63689,,6.68819,,,,1.80474,3.1169,-1.31626,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:30:10.10,2026-01-15T10:30:10.1094912-05:00,2026-01-15T15:30:10.1094912Z,FlyBall,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,d3a58dd4-ad63-4596-aafb-4196405f3ae6,54.57819,-112.62059,11.12237,5.73127,1.52723,-16.85713,-1.76082,-0.39207,6.10495,,1.80511,88.3551,-23.95267,6.12232,-1.48,0.32197,-0.05875,0.00691,-0.00035,3.11815,76.82445,-22.56012,1.95656,-0.08897,-0.10281,0.04013,-0.00617,0.00035,-1.31599,-88.08568,6.46932,-0.5443,0.06461,-0.04739,0.02002,-0.00357,0.00023,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,76.570078,60.343285,1180.359949,0.494802,8:30,-0.862159,0.494436,0.11052,38.783864,-34.296627,77.918531,154.454288,43.491146,0.31285,0.688242,-0.654559,46.43694,18.231058,0.688242,0.31285,0.654559,-46.43694,-18.231058,-0.688242,-0.31285,0.654559,-154.454288,-43.491146,-0.31285,-0.688242,-0.654559
12,13,2026-01-15,10:30:37.62,2,8,"Sabbath, Joe",828746,Right,RHO_RAM,"King, Ryan",1000121045,Right,RHO_RAM,Undefined,1,Top,1,2,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,76.95944,0.873567,-0.850163,2414.232239,84.073999,8:45,5.75895,1.68413,5.86266,-48.484,-0.67665,-22.30159,2.53031,-0.96419,70.0428,-8.060161,-4.852112,0.497644,53.91354,-44.924108,-74.157439,,,,,3.42842,3.31487,-33.715658,0.04123,11.19099,-0.19067,-1.60194,50,5.80158,2.46827,-111.72727,0.2089,13.92143,23.10857,-32.41124,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,24dd3ad0-f227-11f0-8b6a-b1ca32f5096f,75.74178,2.31553,,6.91664,,,,2.21796,2.31553,0.33047,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:30:37.62,2026-01-15T10:30:37.6210944-05:00,2026-01-15T15:30:37.6210944Z,GroundBall,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,7408715e-6364-4ef1-8d78-3a37ac90a6e3,54.63832,-112.68253,11.55429,5.76525,1.54872,-16.20562,-1.69207,1.89279,6.96071,,2.21737,15.37245,,,,,,,,2.31767,-56.16142,,,,,,,,0.33254,-54.17147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,71.021533,56.708135,1325.182069,0.548904,8:15,-0.825135,0.53175,0.190775,41.665934,-38.926423,67.974265,156.915476,47.950298,0.262611,0.742564,-0.616144,50.315725,15.225057,0.742564,0.262611,0.616144,-50.315725,-15.225057,-0.742564,-0.262611,0.616144,-156.915476,-47.950298,-0.262611,-0.742564,-0.616144
13,14,2026-01-15,10:31:08.96,2,9,"Sabbath, Joe",828746,Right,RHO_RAM,"King, Ryan",1000121045,Right,RHO_RAM,Undefined,1,Top,1,2,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.78017,0.689471,0.888486,2318.001147,75.019617,8:30,5.83809,1.5442,5.65161,-53.79672,-3.03425,-17.66005,1.9982,0.90127,68.43027,-9.155305,-2.274138,0.512794,,,,,,,,,,,,9.1691,-1.17012,-1.60841,50,5.86284,-1.02459,-108.5688,-0.39948,10.84311,20.64375,-33.55781,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,37655700-f227-11f0-8b6a-b1ca32f5096f,73.50408,,,6.3499,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:31:08.96,2026-01-15T10:31:08.9643008-05:00,2026-01-15T15:31:08.9643008Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,0a83157f-4634-4ff0-8ca7-a3f2d95cb242,54.84849,-109.48683,10.32187,5.84742,1.09284,-16.7789,-1.55212,-1.50679,5.42156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,65.214241,53.058524,1393.11628,0.600999,8:15,-0.796438,0.555214,0.239634,-115.654148,16.708346,11.603934,151.32389,45.146322,0.338443,0.70891,-0.618791,48.883053,19.782042,0.70891,0.338443,0.618791,-48.883053,-19.782042,-0.70891,-0.338443,0.618791,-151.32389,-45.146322,-0.338443,-0.70891,-0.618791
14,15,2026-01-15,10:31:28.30,2,10,"Sabbath, Joe",828746,Right,RHO_RAM,"King, Ryan",1000121045,Right,RHO_RAM,Undefined,1,Top,1,3,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,89.52355,-3.210384,-3.345724,2220.402787,184.006975,12:15,5.81727,1.40368,6.62351,-13.45339,21.43289,1.40433,1.74824,-1.54652,80.01801,-5.877007,-3.090968,0.425107,,,,,,,,,,,,-1.91764,12.77418,-1.17714,50,5.59307,7.51423,-129.49055,-7.53492,-3.17261,33.49017,-11.03986,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,4312fe90-f227-11f0-8b6a-b1ca32f5096f,88.66569,,,9.50554,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:31:28.30,2026-01-15T10:31:28.3080000-05:00,2026-01-15T15:31:28.3080000Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,cededc54-988d-489d-80f4-07b80b596ae7,53.8711,-130.48789,16.74508,5.81257,-7.20616,-5.51993,-1.40232,7.60871,-1.58631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.68566,,,0.857886,,,,6.5577,5.6973,1.87772,72.21621,6.29348,-52.5635,6.56842,80.48397,-4.62163,5.71471,11.84309,-13.02534,1.791,-74.02685,12.46834,High,High,High,,,High,High,High,193.169881,43.99102,1597.465829,0.719449,12:30,-0.723993,-0.202558,-0.659397,6.508027,48.118,20.344984,179.464814,2.944226,0.009328,0.051364,-0.998636,2.944354,0.53448,0.051364,0.009328,0.998636,-2.944354,-0.53448,-0.051364,-0.009328,0.998636,-179.464814,-2.944226,-0.009328,-0.051364,-0.998636
15,16,2026-01-15,10:31:59.68,3,1,"Sabbath, Joe",828746,Right,RHO_RAM,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,1,Top,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.61871,1.204289,-0.975675,2380.339414,89.044964,9:00,5.58137,1.8963,5.63217,-47.58806,1.40075,-22.69174,2.73966,-0.90509,69.21732,-7.563886,-5.027394,0.503756,,,,,,,,,,,,11.1076,0.85413,-1.79874,50,5.65395,2.76422,-111.06564,0.8203,13.57631,23.87922,-31.1301,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,55b07780-f227-11f0-8b6a-b1ca32f5096f,74.82286,,,7.40139,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:31:59.68,2026-01-15T10:31:59.6860416-05:00,2026-01-15T15:31:59.6860416Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,38107257-3402-4e2f-b176-0a29856dd728,54.86605,-112.10696,11.93961,5.58858,2.17782,-15.56505,-1.90638,2.17219,6.78815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,79.785987,56.091677,1327.909662,0.557866,8:45,-0.816406,0.566346,0.112842,-121.309824,19.440713,11.758054,158.22983,43.047267,0.271039,0.682601,-0.67867,45.165469,15.726097,0.682601,0.271039,0.67867,-45.165469,-15.726097,-0.682601,-0.271039,0.67867,-158.22983,-43.047267,-0.271039,-0.682601,-0.67867
16,17,2026-01-15,10:32:16.53,3,2,"Sabbath, Joe",828746,Right,RHO_RAM,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,1,Top,2,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.58546,-3.25339,-2.944726,2264.395973,176.07518,11:45,5.77936,1.53792,6.37101,-15.76434,18.8771,-1.21201,1.46495,-1.27499,81.32259,-6.286649,-3.163711,0.423613,,,,,,,,,,,,-0.27394,11.16268,-1.32467,50,5.53625,6.72349,-129.73726,-7.77368,-0.4625,29.5297,-13.32769,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,5fa39dd0-f227-11f0-8b6a-b1ca32f5096f,88.97845,,,8.26286,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:32:16.53,2026-01-15T10:32:16.5301760-05:00,2026-01-15T15:32:16.5301760Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,653a4d59-cafa-48cf-82eb-d33bfbb57597,54.12465,-130.67271,14.76485,5.77582,-7.35148,-6.66385,-1.53789,6.73814,-0.23125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,193.322762,48.391537,1503.641946,0.664037,12:30,-0.770032,-0.195205,-0.607409,36.679453,43.838591,48.963702,177.09034,9.715459,0.050033,0.168755,-0.984387,9.727761,2.867894,0.168755,0.050033,0.984387,-9.727761,-2.867894,-0.168755,-0.050033,0.984387,-177.09034,-9.715459,-0.050033,-0.168755,-0.984387
17,18,2026-01-15,10:32:46.91,3,3,"Sabbath, Joe",828746,Right,RHO_RAM,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,1,Top,2,0,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.07689,1.515479,-2.438904,2353.54152,48.933089,7:45,5.92283,1.30483,6.0666,-65.64063,-15.13434,-19.50099,1.85686,-2.57867,68.01419,-10.532012,-5.951212,0.511498,,,,,,,,,,,,9.16339,-7.81154,-1.10555,50,6.00618,5.32402,-108.87045,0.88189,10.67911,24.27648,-41.27769,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,71e36660-f227-11f0-8b6a-b1ca32f5096f,73.69024,,,7.0627,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:32:46.91,2026-01-15T10:32:46.9108736-05:00,2026-01-15T15:32:46.9108736Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,c6424564-6357-4d2b-a9cc-e8b83f4459a7,54.43588,-109.85513,12.13824,5.93646,2.55616,-20.63885,-1.31272,4.89086,5.33956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,41.047898,46.614119,1616.66755,0.686908,7:15,-0.691868,0.470148,0.547978,103.32584,-23.910414,32.523933,174.86842,-26.139265,0.080296,-0.440554,-0.894128,26.230384,-4.605553,0.440554,-0.080296,0.894128,-26.230384,4.605553,-0.440554,0.080296,0.894128,-174.86842,26.139265,-0.080296,0.440554,-0.894128
18,19,2026-01-15,10:33:06.50,3,4,"Sabbath, Joe",828746,Right,RHO_RAM,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,1,Top,2,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.47912,-2.84216,-2.75941,2362.139042,173.862817,11:45,5.81587,1.50978,6.47245,-13.83792,20.25544,-2.0402,2.04742,-1.19632,81.35554,-5.554362,-3.128759,0.420249,,,,,,,,,,,,0.13941,11.9167,-1.31449,50,5.60897,6.39802,-131.0411,-6.82037,0.23767,32.77459,-11.86099,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,7d84d8f0-f227-11f0-8b6a-b1ca32f5096f,89.69078,,,9.12357,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:33:06.50,2026-01-15T10:33:06.5091072-05:00,2026-01-15T15:33:06.5091072Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,aa0eb941-3b12-42a7-a2ce-a759e483929a,54.0238,-132.04365,16.38729,5.81205,-6.45755,-5.9305,-1.5101,6.39075,0.11883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,195.294155,42.112014,1752.31801,0.741835,12:30,-0.693738,-0.228687,-0.682956,31.677772,47.077377,48.708791,175.831396,-9.862429,0.071617,-0.171283,-0.982615,9.888074,-4.106893,0.171283,-0.071617,0.982615,-9.888074,4.106893,-0.171283,0.071617,0.982615,-175.831396,9.862429,-0.071617,0.171283,-0.982615
19,20,2026-01-15,10:33:32.02,3,5,"Sabbath, Joe",828746,Right,RHO_RAM,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,1,Top,2,2,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,76.29784,0.25129,-0.314981,2370.826707,86.463875,9:00,5.66853,1.76746,5.69346,-48.41593,0.47862,-19.48808,1.86806,-0.1501,69.53066,-8.639523,-3.80489,0.503271,,,,,,,,,,,,9.72607,0.72921,-1.72906,50,5.65999,1.35034,-110.7275,-1.05115,11.90919,22.30534,-31.28114,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,8ccdf6c0-f227-11f0-8b6a-b1ca32f5096f,74.89495,,,6.76718,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:33:32.02,2026-01-15T10:33:32.0290000-05:00,2026-01-15T15:33:32.0290000Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,9ae3945c-0e89-470f-9de4-149a4ed443ad,54.80516,-111.69128,11.15267,5.67621,0.30045,-15.64057,-1.77629,0.83576,5.95459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.26793,,,0.975977,,,,3.3529,5.91162,-0.04346,73.84545,2.16899,-50.93311,3.3652,75.92438,-3.81226,5.92962,8.60867,-12.78657,-0.11256,-61.20518,9.42118,High,High,High,,,High,High,High,69.390583,57.940455,1258.435575,0.5308,8:15,-0.84427,0.500542,0.191484,-119.6888,27.591333,14.28876,162.679935,44.791106,0.211278,0.704524,-0.677501,46.120184,12.197275,0.704524,0.211278,0.677501,-46.120184,-12.197275,-0.704524,-0.211278,0.677501,-162.679935,-44.791106,-0.211278,-0.704524,-0.677501
20,21,2026-01-15,10:34:07.18,4,1,"Sabbath, Joe",828746,Right,RHO_RAM,"Hindle, Will",1000349009,Right,RHO_RAM,Undefined,1,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,74.89795,0.212455,-1.775753,2279.831488,83.840511,8:45,5.5761,1.94639,5.82166,-51.02223,-0.31827,-19.34253,1.52187,-1.31696,68.23348,-9.160275,-5.243159,0.512498,,,,,,,,,,,,9.32375,0.26402,-1.78951,50,5.56346,4.05939,-108.65702,-1.13851,10.94579,22.23887,-31.86411,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,a1bd4ef0-f227-11f0-8b6a-b1ca32f5096f,73.54648,,,6.66447,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:34:07.18,2026-01-15T10:34:07.1827968-05:00,2026-01-15T15:34:07.1827968Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,22b4149f-5350-4384-8972-3bf08300a3ea,54.67827,-109.61034,11.11944,5.58299,0.22741,-15.93206,-1.95346,3.59018,5.47289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,76.129835,55.116387,1303.861349,0.571911,8:30,-0.81361,0.558273,0.16239,39.689423,-42.685241,68.261326,157.017942,46.289351,0.269803,0.722839,-0.636169,48.649063,15.652519,0.722839,0.269803,0.636169,-48.649063,-15.652519,-0.722839,-0.269803,0.636169,-157.017942,-46.289351,-0.269803,-0.722839,-0.636169
21,22,2026-01-15,10:34:25.30,4,2,"Sabbath, Joe",828746,Right,RHO_RAM,"Hindle, Will",1000349009,Right,RHO_RAM,Undefined,1,Top,0,1,0,Fastball,Cutter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.80816,-3.158197,-2.813662,2311.99438,164.670123,11:30,5.9012,1.56016,6.25096,-17.25796,17.03938,-4.37189,1.54401,-1.40107,82.33505,-6.428145,-3.601891,0.421504,,,,,,,,,,,,1.47536,10.04544,-1.34901,50,5.65735,6.57784,-130.19174,-7.66921,2.53285,27.26931,-14.92829,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,ac6b60d0-f227-11f0-8b6a-b1ca32f5096f,89.42368,,,7.47312,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:34:25.30,2026-01-15T10:34:25.3039104-05:00,2026-01-15T15:34:25.3039104Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,6a506203-19f7-4a10-ba75-5b8fd9f3c9af,54.24651,-131.07818,13.63466,5.89877,-7.18394,-7.46414,-1.5615,6.49551,1.26642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,188.834902,49.609191,1498.1671,0.647998,12:15,-0.785524,-0.141335,-0.602476,38.984294,39.931038,56.920082,178.114629,3.43224,0.032841,0.059868,-0.997666,3.434094,1.881988,0.059868,0.032841,0.997666,-3.434094,-1.881988,-0.059868,-0.032841,0.997666,-178.114629,-3.43224,-0.032841,-0.059868,-0.997666
22,23,2026-01-15,10:34:46.19,4,3,"Sabbath, Joe",828746,Right,RHO_RAM,"Hindle, Will",1000349009,Right,RHO_RAM,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.30716,-1.600767,-1.966454,2231.235541,180.309696,12:00,5.75516,1.67747,6.48518,-15.59013,18.84753,0.09567,2.98502,-0.12073,81.23834,-4.618226,-1.949106,0.422365,,,,,,,,,,,,-0.62831,10.6539,-1.53942,50,5.63538,4.44807,-129.66259,-3.99921,-1.06368,28.53025,-14.13818,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,b8def070-f227-11f0-8b6a-b1ca32f5096f,89.24132,,,8.06882,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:34:46.19,2026-01-15T10:34:46.1918720-05:00,2026-01-15T15:34:46.1918720Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,86212f00-0208-42d4-9458-2992993ac468,54.01124,-130.54221,14.26513,5.75196,-3.5633,-7.06909,-1.67706,4.48087,-0.53184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,196.121733,44.555485,1589.914534,0.712571,12:30,-0.718879,-0.217388,-0.66027,14.99986,44.465297,27.125539,176.224158,7.256762,0.065326,0.126316,-0.989837,7.272379,3.745554,0.126316,0.065326,0.989837,-7.272379,-3.745554,-0.126316,-0.065326,0.989837,-176.224158,-7.256762,-0.065326,-0.126316,-0.989837
23,24,2026-01-15,10:35:08.10,4,4,"Sabbath, Joe",828746,Right,RHO_RAM,"Hindle, Will",1000349009,Right,RHO_RAM,Undefined,1,Top,0,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.08343,0.444933,-1.577712,2359.225684,53.675034,7:45,5.80842,1.44274,6.20115,-57.76042,-10.79981,-16.80552,1.40593,-1.41446,70.6372,-10.168574,-4.617574,0.493217,,,,,,,,,,,,8.27394,-5.3826,-1.31569,50,5.81289,3.66188,-112.0193,-0.86311,10.35591,23.0614,-38.91107,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,c60e7d10-f227-11f0-8b6a-b1ca32f5096f,76.42156,,,6.44623,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:35:08.10,2026-01-15T10:35:08.1039360-05:00,2026-01-15T15:35:08.1039360Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,fe35bcec-d9b8-492f-9f4c-b2e05c0779bd,54.30205,-112.90149,11.5307,5.81743,0.62539,-19.45554,-1.44819,3.26572,5.17795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,45.805284,55.740529,1328.10618,0.562942,7:30,-0.812221,0.410021,0.414946,96.562475,-6.489014,55.226172,175.216904,-18.716663,0.078974,-0.320888,-0.943819,18.777494,-4.529608,0.320888,-0.078974,0.943819,-18.777494,4.529608,-0.320888,0.078974,0.943819,-175.216904,18.716663,-0.078974,0.320888,-0.943819
