,Pitcher,pitcherId,team,PitchType,Hand,Count,RelSpeed,IVB,HB,SpinRate,RelSide,RelHeight,Extension,xrv,Stuff+
23609,C. Freeman,1806205185,LONG,SI,R,56,91.5420682142857,10.824332857142858,17.606696964285714,2097.8176415178573,1.9698032142857145,5.321945178571428,6.0424375,0.09894076256180859,108
23610,C. Freeman,1806205185,LONG,SL,R,57,80.00327263157894,-4.273383508771929,-2.6439468421052634,2018.301853859649,2.006352456140351,5.336962280701754,5.651238771929824,0.09855452611874262,82
23613,T. Jackson,1807018640,SLU,FA,R,88,89.14072806818182,18.485207499999998,13.04527568181818,2060.9793634886364,2.380528409090909,5.684179545454546,6.061857045454545,0.09653957687202518,107
23615,C. Clover,1807498832,VCU,CH,R,52,82.854125,6.312793076923077,18.39242826923077,1769.8967403653846,2.166968076923077,5.435514038461538,5.491446730769231,0.09564930205232326,97
23617,C. Clover,1807498832,VCU,FA,R,161,92.47211614906833,14.692094347826087,14.9928600621118,2048.6701352857144,1.7995757763975155,5.647431863354037,5.837804844720496,0.10336060543150849,104
23619,C. Clover,1807498832,VCU,SI,R,107,91.74344429906542,8.326309252336449,19.282706261682243,1992.1729377102804,2.7085748598130843,5.2823406542056075,5.5626088785046734,0.1035489616082637,105
23620,C. Clover,1807498832,VCU,SL,R,109,83.0818894495413,-1.0429712844036698,-1.168861376146789,2220.3159275504586,2.038066605504587,5.529400550458716,5.480391009174312,0.07544957435553735,101
23627,J. Geshel,1808655652,EIU,CH,R,28,81.8508382142857,6.534721785714285,11.808903928571429,1642.273201,1.3373164285714285,5.828590357142857,6.221318928571429,0.08476737716933087,106
23629,J. Geshel,1808655652,EIU,FA,R,427,90.68165613583139,19.700122833723654,8.82046074941452,2199.982320620609,1.1812571428571428,6.065495105386417,6.0424085948477755,0.09555239494547951,108
23632,J. Geshel,1808655652,EIU,SL,R,62,81.84897629032258,4.0888037096774195,-4.6816711290322575,2197.110673483871,1.315392258064516,5.915311129032258,5.933035161290323,0.07391250296752448,102
23633,J. Stewart,1808869021,UNF,CH,R,43,79.29657930232558,-0.6337246511627908,7.672241627906977,1172.4745415813954,1.8990846511627908,5.304373255813954,5.979085581395349,0.09581660518636138,97
23634,J. Stewart,1808869021,UNF,CU,R,30,76.74170633333333,-6.510064,-7.778746,2202.048051333333,1.837996,5.438238,5.172661333333334,0.09727577487497206,83
23635,J. Stewart,1808869021,UNF,FA,R,106,86.94786490566037,10.846223207547169,7.983586320754717,2006.2358148679245,1.678833962264151,5.392936132075471,6.042768113207547,0.13514497104283987,87
23638,J. Stewart,1808869021,UNF,SI,R,90,85.97107444444444,9.380914222222222,14.048904777777777,1968.210662688889,1.803826777777778,5.362638333333333,6.167198555555555,0.12909005131491164,89
23639,J. Stewart,1808869021,UNF,SL,R,58,77.84294258620689,-2.995099827586207,-3.7452546551724137,2096.598100362069,1.8969362068965518,5.461113275862069,5.482690517241379,0.09926550536846035,81
23640,A. Carroll,1808888047,SEMO,CH,R,74,82.88674594594595,4.218468513513514,12.46522445945946,1401.064007472973,1.939817027027027,5.971989594594595,6.269158243243243,0.08121279458562138,108
23642,A. Carroll,1808888047,SEMO,FA,R,262,89.30315832061068,15.021384389312978,11.148672557251908,2028.9032098473283,1.7663915267175572,6.129020610687023,6.042854580152672,0.12969770950844875,90
23643,A. Carroll,1808888047,SEMO,FC,R,118,83.08681118644068,4.775094322033898,-3.511142457627119,2173.716911915254,2.4374184745762713,5.836727627118645,5.681573305084746,0.08082478759235658,101
23646,A. Carroll,1808888047,SEMO,SL,R,343,79.68594510204082,0.6225723032069971,-8.599852215743441,2094.428163953353,2.235803498542274,5.901746705539359,5.492216909620992,0.07482544010236253,101
23648,H. Lollin,1809398321,PSU,CU,R,36,77.0565961111111,-7.120039166666667,0.08453083333333335,2041.7673555277777,-0.6553597222222222,6.399748888888889,4.936302777777778,0.0697792075014965,104
23649,H. Lollin,1809398321,PSU,FA,R,110,88.17183718181818,23.07762218181818,4.6804819090909096,2177.3728025272726,-0.7534964545454546,6.540507636363636,5.178108090909091,0.0823526789055164,114
23650,H. Lollin,1809398321,PSU,FC,R,51,85.92639352941177,8.283239215686274,0.25146686274509805,2250.0606104117646,-0.4824843137254902,6.4586645098039215,5.230175294117648,0.131073159513239,73
23651,H. Lollin,1809398321,PSU,SL,R,29,79.74703620689655,-2.9968682758620693,-2.6343220689655173,2141.4266710344828,-0.4197934482758621,6.433147931034483,4.893156206896552,0.06561323933144853,109
23652,K. Rylance,1809745292,SDST,CH,R,41,77.64001829268292,5.148943902439024,11.05360463414634,1092.101418414634,1.3573204878048781,6.335663170731706,4.609819268292683,0.09126760667219475,101
23654,K. Rylance,1809745292,SDST,FA,R,185,87.73380421621621,18.423997027027028,9.533532918918919,2111.3116095405408,1.1977206486486487,6.419033837837838,4.833326324324324,0.12324322313232541,93
23656,K. Rylance,1809745292,SDST,FS,R,27,78.0107925925926,6.046525185185185,9.995980740740741,1056.6177074074074,1.1591725925925926,6.323876296296297,4.789501851851852,0.08534075991474153,103
23658,K. Rylance,1809745292,SDST,SL,R,62,77.47055112903226,5.916934677419355,-4.036775806451613,2002.2536983548387,1.357158870967742,6.329642419354839,4.657369193548387,0.07775224917932175,99
23659,A. Fishnick,1810000562,MILW,CH,R,71,78.75505549295775,6.2947328169014085,5.4703111267605635,1279.1209605070421,0.9261994366197183,5.725636056338028,5.73765014084507,0.09421681872034754,98
23661,A. Fishnick,1810000562,MILW,FA,R,161,86.31584211180125,17.63709652173913,10.558561739130434,2270.478086819876,0.7411430434782609,6.010998322981366,6.037468322981367,0.13885411309758494,85
23662,A. Fishnick,1810000562,MILW,FC,R,43,78.29068209302326,6.120351860465117,-1.9334516279069767,2104.877243883721,0.9111048837209302,5.797614418604651,5.549143255813953,0.0980430479825214,91
23664,A. Fishnick,1810000562,MILW,SL,R,62,77.99685758064516,4.1187543548387096,-2.2062030645161292,2256.368680758065,1.1156898387096774,5.800406129032258,5.566342741935483,0.08650251133813189,92
23669,C. Helmers,1810358613,UAB,FA,R,186,89.74234532258063,11.073600376344087,15.596042150537635,2124.6217749032257,2.899729892473118,6.47137188172043,5.82011688172043,0.120140750235332,95
23671,C. Helmers,1810358613,UAB,SI,R,108,89.41194916666666,9.361547222222223,16.666539814814815,2086.7602912314815,2.9665696296296296,6.473152777777778,5.961931481481481,0.10079864641618076,107
23672,C. Helmers,1810358613,UAB,SL,R,210,82.642321,4.266466619047619,-2.5988274761904764,2352.433662947619,3.094915619047619,6.371419476190477,5.292521142857142,0.05951742021461499,114
23677,C. Gibson,1810510101,UONH,SI,R,26,87.11682884615385,12.182049615384615,15.946838076923077,2103.6317993076923,0.9559230769230769,5.932467692307692,5.954184615384615,0.13915898266234303,82
23680,C. Gilkerson,1810902815,WRST,CU,R,42,77.6732211904762,-4.058104523809524,-6.777043809523809,2330.2717749761905,1.2082642857142856,5.8736057142857145,5.365186904761905,0.08654156859337683,91
23681,C. Gilkerson,1810902815,WRST,FA,R,76,88.07282644736843,15.592132631578947,8.584568157894736,2042.9094777894738,1.1551261842105263,5.850452894736842,5.728952894736842,0.13578987287736502,87
23682,C. Gilkerson,1810902815,WRST,FC,R,152,84.01667171052632,7.706113157894737,-0.47679434210526317,2095.5305724144737,1.504737302631579,5.523034144736842,5.647109736842105,0.08287006916515997,100
23685,D. Gray,1811079271,SELA,CH,R,26,79.69753346153847,7.427608846153846,12.349321923076925,1280.408202576923,2.276635769230769,5.793,6.022603461538462,0.09712756098975822,96
23686,D. Gray,1811079271,SELA,CU,R,31,76.72587612903226,-5.7064238709677415,-2.7472232258064517,1988.997293096774,2.2065970967741935,5.967523870967742,5.288805483870967,0.08282105685983761,94
23687,D. Gray,1811079271,SELA,FA,R,105,90.07363752380952,19.61540952380952,11.058578476190476,2072.534066114286,2.084462380952381,5.7585177142857145,5.984877714285714,0.08816465517923881,111
23691,B. Appel,1811098497,BRAD,CH,R,57,83.6914596491228,9.380145438596491,14.512949298245614,1473.6646295789474,1.9102538596491228,5.671546140350877,6.310515614035087,0.10333703384423139,92
23692,B. Appel,1811098497,BRAD,FA,R,84,89.68559511904762,17.80924976190476,9.760119404761904,1927.4567508214286,1.8560934523809522,5.838095952380952,6.0585740476190475,0.11091837341524403,100
23694,B. Appel,1811098497,BRAD,SL,R,56,82.41358982142857,2.682405357142857,-1.9962326785714286,2192.3024976428574,1.808137857142857,5.816051428571428,5.861725357142857,0.076880964590804,100
23699,L. Schat,1812009743,NEV,FA,R,90,87.932136,14.500379,11.35466311111111,2290.7107361222224,1.7522587777777778,5.486460111111111,6.412563444444444,0.12763495494784557,91
23701,L. Schat,1812009743,NEV,SL,R,171,77.80134754385965,4.568635029239766,-6.964628479532164,2560.5666296900586,1.8523392982456142,5.503998070175439,5.73177,0.07626994047719492,100
23705,A. Perando,1812154470,TOWS,CU,R,25,76.180762,-1.1731468,-5.4223648,2316.41203648,0.759676,5.911920800000001,4.969642,0.08354941810208018,94
23706,A. Perando,1812154470,TOWS,FA,R,79,87.17466582278482,20.177950379746836,1.7914612658227849,2069.8321884556963,0.5944201265822785,6.043897974683544,5.631889113924051,0.11513358920964377,97
23708,A. Perando,1812154470,TOWS,SL,R,37,80.09516810810811,5.978234054054054,-2.2654705405405404,2299.5689754324326,0.7907313513513513,5.94351081081081,5.25886945945946,0.08204103242894996,96
23711,P. Rodgers,1812242101,UCI,FA,R,139,90.7311562589928,13.563526546762589,18.26119035971223,2193.6641967410073,3.037420143884892,5.078374172661871,5.066407985611511,0.09991386929851967,105
23712,P. Rodgers,1812242101,UCI,SI,R,49,90.35483502040817,8.777362653061225,20.12631793877551,2186.6147556122446,2.723208306122449,4.880986714285714,5.145539673469387,0.10829355519570326,102
23713,P. Rodgers,1812242101,UCI,SL,R,152,81.38240115131579,-6.217554072368421,-14.247303197368423,3070.3713081776314,3.015633480263158,4.9229084210526315,4.898662282894737,0.07942743688381397,98
23716,B. Yoak,1812427465,WVU,SI,R,48,94.03525458333333,13.33514,16.286017083333334,2298.053077666667,2.6860362500000003,5.737367291666666,5.709698958333333,0.10412860585938544,105
23717,B. Yoak,1812427465,WVU,SL,R,94,82.43672808510638,-7.581871276595745,-11.428580531914893,2727.7564955744683,3.287106702127659,5.529051489361701,5.276046063829787,0.07283378309331608,103
23719,A. Kapica,1812614639,FOR,CU,R,120,80.47505483333333,-2.643882666666667,-3.651834583333333,2263.9138318916666,1.5011175833333332,5.7506924999999995,5.40458,0.07606108379913896,99
23720,A. Kapica,1812614639,FOR,FA,R,175,89.21715834285715,17.54480925714286,11.828663371428572,1920.4923883085714,1.4362793142857144,5.804242057142857,5.899930514285714,0.11665535321168966,97
23723,A. Kapica,1812614639,FOR,SL,R,108,81.23265981481481,-0.3558174074074074,-4.296125185185185,2231.3476641851853,1.4036660185185186,5.744205833333333,5.415023240740741,0.07666488421680269,100
23726,S. Pillsbury,1812626700,UOTS,FA,L,27,84.85467444444446,13.44529,-7.311889629629629,2270.6934286296296,-1.896420740740741,5.502976296296297,5.879614444444445,0.13576066996712507,87
23728,C. Coffin,1812869926,TAR,CH,L,32,78.9880128125,2.034209375,-15.60808875,1899.273542875,-3.8190065625,5.1183775,5.9198409375,0.08234709791819891,107
23729,C. Coffin,1812869926,TAR,FA,L,35,84.71806771428571,7.615232285714287,-15.124599428571429,2125.4266759714287,-3.632294857142857,5.481322857142858,5.233636,0.1292321561973418,90
23730,C. Coffin,1812869926,TAR,FC,L,27,80.34124925925926,6.958992962962963,-4.518718518518519,2167.1586862962963,-3.743058148148148,5.316475185185185,5.547875185185185,0.16913889989451952,51
23731,C. Coffin,1812869926,TAR,SI,L,42,84.87919738095238,6.052109523809524,-16.33414738095238,2120.2250686190478,-3.735545476190476,5.340725238095239,6.085766428571429,0.1149382699712921,98
23735,D. Weekly,1813229534,NMSU,FA,R,246,88.35988882113821,10.482871788617885,0.3195515040650407,2489.3088436585367,2.840402642276423,5.680148008130081,5.994709837398373,0.11305253935095684,98
23737,D. Weekly,1813229534,NMSU,SL,R,189,79.26055306878307,2.262356296296296,-10.86310455026455,2442.811421952381,3.161655238095238,5.295351693121693,5.796267407407407,0.06754669496215869,107
23739,L. Waters,1813237373,MISS,FA,R,105,93.99177504761904,15.307111333333333,4.247546476190476,2655.0903310761905,2.439665670899587,5.613248284347404,5.927790884259409,0.07545022057763597,118
23740,L. Waters,1813237373,MISS,FC,R,128,88.989946875,6.181111640625,-2.2562253125,2567.843462640625,2.3717173818741952,5.577055044676543,5.6502577413078985,0.0653929743847043,110
23742,L. Waters,1813237373,MISS,SL,R,95,84.80635663157895,2.8403436842105263,-14.341786842105263,2574.2784261894735,2.435563825295051,5.5355314235777575,5.478806426886233,0.05057308792507462,121
23745,G. Smiddy,1813390713,BUT,FA,L,32,81.264735,10.816356875,-14.51503125,1690.0061436875,-2.3468521875,5.3731990625,6.7531771874999995,0.13834375621126505,85
23746,G. Smiddy,1813390713,BUT,SI,L,27,82.9876574074074,9.62672037037037,-15.305092962962963,1744.734784,-2.1647425925925927,5.473888888888889,6.7522811111111105,0.10814156080177434,102
23751,M. Tomita,1814358949,NEV,CU,R,98,74.3835643877551,-8.649703469387754,-10.529835510204082,2540.7875831224487,1.6453345918367348,5.084203265306122,5.5773275510204074,0.09009656384523215,89
23752,M. Tomita,1814358949,NEV,FA,R,240,88.37145945833332,15.573193666666667,13.044323375000001,2307.3988246666663,1.6906882083333334,5.101349125,6.224659333333333,0.10713998315502343,102
23753,M. Tomita,1814358949,NEV,FS,R,67,79.80321462686567,4.754566567164178,7.856252089552238,1308.896375,1.8020120895522387,5.08526,5.755050447761193,0.1496713407486965,84
23754,M. Tomita,1814358949,NEV,SL,R,146,77.28509787671233,-0.5141602739726028,-10.612308835616439,2477.3798949246575,1.87283801369863,4.892522328767123,5.570785273972603,0.09150503775181776,88
23758,C. Taczy,1815068788,UIC,SI,R,131,87.17269229007634,1.2307025954198472,16.75159465648855,2179.8195435343514,1.4195503053435115,5.12245893129771,5.560939236641221,0.1089708996248152,101
23759,C. Taczy,1815068788,UIC,SL,R,110,78.80021772727274,1.7493111818181817,-14.045810636363637,2619.1256436272724,1.4425382727272729,5.070487636363636,4.648665363636363,0.06648006737464132,108
23761,E. Wendel,1815207045,TAR,FA,R,324,91.72022456790124,8.746133919753087,16.375439938271604,2013.7529238919751,2.186876913580247,5.708969567901234,5.8083384876543205,0.11395812272404574,98
23762,E. Wendel,1815207045,TAR,FC,R,30,85.553905,4.527262333333334,5.777209333333333,1976.6727696,1.8132603333333333,6.128337,6.228364,0.08823382393434374,97
23763,E. Wendel,1815207045,TAR,FS,R,100,84.4448945,4.7732374,7.1139334,1611.63580634,2.0170723,5.8229288,6.3669979,0.09229849780469873,101
23764,E. Wendel,1815207045,TAR,SI,R,104,91.1122776923077,5.72211625,16.64114375,2037.3852873653848,2.329788365384615,5.372800576923077,5.893879615384615,0.10907199583444231,101
23765,E. Wendel,1815207045,TAR,SL,R,150,85.43711233333333,4.033008333333333,3.944849866666667,1956.9341568666666,2.0117275333333335,5.705230133333334,6.482164,0.08009471086089577,97
23772,D. Young,1815300643,EVAN,FA,R,79,90.41696,15.259784556962025,13.1777982278481,2135.598129848101,1.8750662025316458,5.229884810126583,5.317061392405063,0.10470311289910011,103
23774,D. Young,1815300643,EVAN,SI,R,57,88.09832543859649,6.152056315789474,16.20534456140351,2061.4878939473683,2.089208245614035,5.031186666666667,5.3962664912280704,0.11708779651410985,96
23775,D. Young,1815300643,EVAN,SL,R,30,79.598557,0.1649433333333333,-8.734696000000001,2191.4712014333336,2.09602,5.1074546666666665,4.950152,0.09086392867752108,88
23776,L. Castano,1815818154,HCU,CH,R,149,81.89709208053691,8.528426040268457,9.442954161073825,1399.2174206040268,1.2389551677852348,5.514745302013423,6.065951140939598,0.1046950794337818,91
23778,L. Castano,1815818154,HCU,FA,R,100,88.6167734,15.2710432,11.1976413,2208.77509786,1.2450614,5.6427942,6.4821785,0.12695728566502723,91
23780,L. Castano,1815818154,HCU,FS,R,137,81.61036153284671,8.298774160583942,11.605319635036496,1494.902451737226,1.250718613138686,5.748137153284671,5.846480875912409,0.10025862645245305,98
23782,L. Castano,1815818154,HCU,SL,R,255,78.71138670588236,2.338809411764706,-5.067595529411765,2381.0263350235296,1.5631920392156862,5.417957450980392,5.876163921568628,0.08907630735964993,90
23785,L. Corcoran,1815927257,COPP,FA,L,87,77.88113931034484,11.035060459770115,-2.394817816091954,1993.2560229540231,-2.201278735632184,5.578762873563218,5.773224712643678,0.14060688481401498,84
23789,C. Lanz,1816349774,SCU,CH,R,35,84.82227742857143,1.4179974285714287,17.148747142857143,1615.5564144857142,1.6929131428571427,5.175107428571429,5.759036857142857,0.08641910802678598,104
23790,C. Lanz,1816349774,SCU,FA,R,261,92.053739348659,14.375539463601534,19.72782674329502,2329.4238655019158,1.3841030651340995,5.489182950191571,5.607395670498084,0.10267327229004508,104
23792,C. Lanz,1816349774,SCU,SI,R,58,92.13035482758622,14.448074137931034,20.226036034482757,2353.5770904655174,1.3477313793103447,5.431028793103448,5.536788275862069,0.089280160703267,114
23793,C. Lanz,1816349774,SCU,SL,R,140,81.59110028571429,1.3113821428571428,-10.347102285714286,2474.8562555928575,1.5982704285714284,5.228991142857143,5.206574285714286,0.07074240607726916,105
23797,A. Doll,1816715946,NDSU,CU,R,37,78.30807837837838,-8.190115675675676,-19.397696216216215,3147.776633,1.5791554054054053,5.609498378378379,4.988581621621622,0.08075285904252366,96
23798,A. Doll,1816715946,NDSU,FA,R,45,88.63224444444444,13.268965333333332,0.6295873333333333,2518.2139715555554,1.557100222222222,5.679697555555555,5.615337555555556,0.12198301643061436,94
23801,N. Worthington,1816927073,URI,FA,R,28,85.37109535714286,19.302519285714286,9.554468571428572,2049.9684915357143,1.6733592857142856,5.892496785714286,6.488444642857142,0.11955523921292781,95
23804,A. Steht,1817111109,MEM,CH,R,25,81.9591188,5.671330800000001,15.2455764,1800.38109708,1.4543808,5.5700612000000005,6.156216000000001,0.08308602802720447,107
23806,A. Steht,1817111109,MEM,FA,R,120,88.247403,15.216403166666668,7.317934583333334,2354.9924319916668,1.2873982499999999,5.930494583333333,6.501499,0.1369236633037469,86
23807,A. Steht,1817111109,MEM,FC,R,41,79.93290804878049,2.4326241463414635,-5.306111463414634,2450.794939658537,1.4679195121951218,5.721318536585366,5.896621707317073,0.07002076924644235,107
23808,A. Steht,1817111109,MEM,SL,R,39,76.4671241025641,-3.8651330769230765,-8.272170769230769,2433.321821923077,1.4298589743589742,5.659639743589744,5.851068205128206,0.09274369001915539,87
23812,J. Lowe,1817322690,TTU,CH,R,74,85.38062094594594,3.5791008108108104,12.269981891891891,1593.7576532702703,2.394821891891892,5.683642432432433,6.206952837837838,0.09027693770710435,101
23813,J. Lowe,1817322690,TTU,CU,R,72,81.67829902777777,-8.103696944444444,-7.683414444444444,2135.8719409583337,2.1720020833333336,5.872499861111112,5.582754583333333,0.07145649305738566,103
23814,J. Lowe,1817322690,TTU,FA,R,147,92.50553530612245,12.018532857142857,12.59007925170068,2172.104215659864,2.1431712244897962,5.991216666666666,6.053011632653061,0.11429161175324923,98
23815,J. Lowe,1817322690,TTU,FC,R,131,88.63232496183207,5.363835114503817,0.029552442748091587,2304.9122770076337,2.2632975572519083,5.832427786259542,6.0770406870229,0.08149177749194277,101
23816,J. Lowe,1817322690,TTU,SI,R,27,92.32969407407407,10.750364444444445,13.236781481481481,2110.7975523703703,2.007102962962963,5.862972222222222,6.119061481481482,0.12326924975821793,92
23817,J. Lowe,1817322690,TTU,SL,R,44,82.69339363636364,-2.9707788636363635,-3.1192759090909092,2024.8562653863637,2.3814452272727276,5.866610227272727,5.774593181818182,0.07570580898088443,101
23818,A. Yearwood,1817575025,TXST,FA,R,65,90.64849492307692,16.467756769230768,6.316402615384615,2247.7980491076923,0.38984353846153846,6.5787833846153845,6.064155076923076,0.12992279715343394,90
23820,A. Yearwood,1817575025,TXST,SL,R,132,85.01035583333332,4.220094621212121,-1.568332121212121,2318.8614742727273,0.39971712121212116,6.58843803030303,5.380890227272728,0.05860508260343106,115
23822,K. Rudolph,1817872796,MSU,FA,R,222,88.83880009009009,17.07792211711712,7.137134189189189,2319.01879413964,1.3843144594594594,5.411133648648649,6.86731608108108,0.10946614831082906,100
23823,K. Rudolph,1817872796,MSU,FS,R,41,80.60392829268292,5.32535243902439,6.16761756097561,1181.5889192682926,1.2505953658536586,5.322454146341463,6.500634146341464,0.09007620052253226,101
23825,K. Rudolph,1817872796,MSU,SL,R,118,75.95349330508475,-2.7275251694915252,-9.036258220338983,2384.252623474576,1.2819351694915253,5.372513728813559,6.342862711864407,0.10478286579975148,77
23829,H. Krift,1818539643,ELON,CH,R,52,81.90135057692306,2.3170390384615382,9.205689615384616,1244.4905796538462,1.519671346153846,5.587725,6.6075986538461535,0.0833804276701786,107
23831,H. Krift,1818539643,ELON,FA,R,127,91.87823787401575,11.500357322834645,15.236232992125984,2165.2171446771654,-1.288938188976378,5.7861441732283465,6.822439133858267,0.10866904526973319,101
23834,H. Krift,1818539643,ELON,SI,R,120,91.71853458333334,10.312124916666667,16.057247833333335,2159.0291675416665,1.4127349166666667,5.65827225,6.722527,0.11402940274899799,98
23835,H. Krift,1818539643,ELON,SL,R,39,80.91758820512821,-2.6664876923076926,-2.289827948717949,2095.7023525384616,1.1402576923076924,5.569459487179487,6.318302051282052,0.09014575054648873,89
23840,M. Bell,1819428967,SIND,CH,R,36,80.51300972222222,12.249965,3.025160833333333,1739.5523010277777,0.6688983333333334,5.764924166666667,5.1605952777777775,0.10463137133234415,91
23842,M. Bell,1819428967,SIND,FA,R,58,87.12830155172414,18.96581448275862,6.0337784482758625,2178.2673046551727,0.5225018965517241,5.98083775862069,5.398248620689655,0.1277122138627217,91
23844,M. Bell,1819428967,SIND,SL,R,29,79.12450862068965,8.308428620689655,-4.54891827586207,2138.1173233448276,0.5285624137931034,6.00098,4.978593793103449,0.07146827126149356,104
23845,B. Beaty,1819544271,PV,CH,R,50,78.9521518,4.574737,12.4926002,1807.3601302000002,1.9700168,5.2237716,5.9162973999999995,0.09923631179545805,95
23846,B. Beaty,1819544271,PV,CU,R,28,75.30157035714285,0.9180589285714286,-4.512121071428572,2237.480628214286,1.5671917857142856,5.441961428571429,5.628493928571428,0.09270084909340726,87
23847,B. Beaty,1819544271,PV,FA,R,223,84.59936121076232,10.332668923766818,16.925280807174886,2088.688968219731,1.6824946188340808,5.36103466367713,5.967484529147981,0.13342001176193188,88
23849,B. Beaty,1819544271,PV,SI,R,95,83.91157336842106,6.474857578947369,15.912257368421052,1971.8242762526318,1.7135857894736841,5.237008421052631,5.862838526315789,0.12028453926814092,94
23850,B. Beaty,1819544271,PV,SL,R,77,77.18100636363637,3.360158051948052,-2.0872393506493507,2110.8920871038963,1.759989090909091,5.37759,5.760165584415585,0.09592583439679216,84
23851,J. Hulcher,1819597924,DEL,CH,R,55,83.80205363636364,2.917011090909091,12.12370309090909,2040.710473418182,2.2004856363636365,5.171749636363637,5.9917845454545455,0.09515004529515825,98
23853,J. Hulcher,1819597924,DEL,FA,R,314,89.49783181528662,15.846536624203821,15.934683757961784,2275.975106522293,1.8896687579617835,5.4672337261146495,6.199566910828025,0.10159829001970506,104
23854,J. Hulcher,1819597924,DEL,FC,R,36,82.95821722222223,1.4003108333333332,3.3317805555555555,2217.977943861111,2.0027505555555556,5.2502933333333335,6.078660833333334,0.09857880482049597,91
23856,J. Hulcher,1819597924,DEL,SL,R,133,82.8703594736842,-3.995418646616541,-7.322064436090225,2234.1952327518798,2.1733363909774437,5.220690451127819,5.564106390977444,0.0768548720521813,100
23860,L. Davis,1820135244,TCU,CH,R,96,87.1463690625,7.174642291666667,15.311448125,1709.885827625,2.9843835416666664,5.479515208333333,5.940876875,0.10783119807855927,88
23862,L. Davis,1820135244,TCU,FA,R,355,94.83167977464788,14.680881492957745,13.7371058028169,2221.898896535211,2.7544556619718312,5.852280845070422,5.688100647887324,0.09534626498279634,108
23863,L. Davis,1820135244,TCU,FC,R,101,89.13620376237623,6.314121287128714,1.7715597029702972,2204.557291178218,2.9603988118811877,5.707554356435644,5.652650891089109,0.09436340736538178,93
23864,L. Davis,1820135244,TCU,SI,R,141,93.59161120567376,10.815878581560284,15.481501489361701,2099.853118319149,2.605774184397163,5.813785319148936,5.67301085106383,0.100185184871154,107
23865,L. Davis,1820135244,TCU,SL,R,270,83.47544837037037,-0.9013773703703704,-7.421214666666667,2484.6549452555555,2.9363825185185184,5.635657444444445,5.283127740740741,0.06873936853729234,106
23870,A. Esker,1820732851,WIU,CH,L,59,76.5543293220339,11.801893050847458,-12.04528186440678,1560.325641762712,-2.062020847457627,5.999182033898305,6.120757627118644,0.07959688081585736,109
23871,A. Esker,1820732851,WIU,FA,L,93,85.01588107526881,16.67733892473118,-16.10429107526882,2215.321721548387,-2.1875829032258065,5.595086989247312,6.217904731182795,0.1018431372719114,104
23874,A. Esker,1820732851,WIU,SL,L,25,73.3601396,0.8067128,5.743072,2111.67577004,-2.2623324,5.721372,5.636627999999999,0.09788372874507939,83
23883,N. Blaszczak,1820761972,WEBB,FC,R,25,80.951668,3.0692144000000003,2.0417236,2358.59527948,1.2695312,5.7588116000000005,4.5626488,0.09761807100542308,91
23885,N. Blaszczak,1820761972,WEBB,SL,R,31,79.8802664516129,-0.9833590322580644,-2.9069890322580645,2410.4734451612903,1.152946129032258,5.734294838709677,4.046138387096774,0.07476557852719087,101
23888,G. Howard,1821046020,ORE,FA,R,56,91.71216035714285,22.63929142857143,7.021145714285715,2140.158354446429,1.4160453571428573,6.073528392857143,5.511589285714286,0.06296737209605681,124
23891,J. Nadel,1821267999,GW,CH,R,97,72.70810886597938,-0.4616412371134021,12.991331340206186,1483.2051631030927,2.3177540206185565,5.436601958762886,6.117238453608247,0.08898663002224827,102
23892,J. Nadel,1821267999,GW,CU,R,36,72.51081611111111,-0.19154888888888885,-5.066878611111111,1760.7392674166667,2.462448888888889,5.337405833333333,5.434999722222222,0.11702132933788441,68
23893,J. Nadel,1821267999,GW,FA,R,164,85.24389609756098,15.438828292682926,13.076236219512195,1890.3256503109758,2.0251790853658536,5.796665060975609,5.615652865853659,0.13615836204611265,87
23895,J. Nadel,1821267999,GW,SI,R,29,85.25725379310344,12.875452068965517,13.627526206896551,1864.161795137931,1.7708037931034484,5.633013793103448,5.586155517241379,0.12991831630590525,88
23897,J. DeTienne,1821483422,XAV,CH,R,86,81.70830069767442,11.521418023255814,13.792463255813953,1683.9779777674419,2.535895465116279,5.951904418604651,6.338829651162791,0.09572464486989403,97
23899,J. DeTienne,1821483422,XAV,FA,R,158,89.93760835443038,18.573210379746836,13.599793164556962,2410.6397204936707,2.17374746835443,6.280488481012658,6.023854810126582,0.10118585593744997,105
23901,J. DeTienne,1821483422,XAV,SL,R,130,81.66572046153846,-0.7313149999999999,-2.2868628461538463,2183.901513030769,2.6026075384615384,6.065139230769232,5.697692384615385,0.06835667597206271,107
23902,C. Mohan,1821920924,TTU,CH,R,129,85.31596131782946,11.472903643410854,10.015128449612403,1847.340707,1.0845634883720932,6.201410775193798,5.792385891472867,0.10261698425214698,92
23904,C. Mohan,1821920924,TTU,FA,R,287,92.71208289198606,16.23689898954704,5.35572662020906,2260.822718557491,0.7648113588850174,6.385718954703833,5.70002393728223,0.1193476997110929,95
23905,C. Mohan,1821920924,TTU,FC,R,162,87.32233469135802,6.742257592592593,-2.1411567901234565,2282.254136728395,0.7256074691358025,6.334896666666666,5.449554259259259,0.08440132401950097,99
23907,C. Mohan,1821920924,TTU,SL,R,154,80.75400844155844,0.6124882467532468,-4.61817038961039,2169.497705207792,0.9791593506493506,6.242770519480519,5.2717229870129865,0.0700897063808336,105
