,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
10,11,2026-04-14,15:05:36.47,3,3,"Vanesko, Jackson",1000077150,Left,BRY_BUL,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,1,2,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.0125,-3.26361,2.500844,1522.487702,163.703666,11:30,5.61367,-1.93488,6.67258,-22.92407,18.2119,-4.87264,0.71154,-0.05158,74.0755,-7.657993,1.613842,0.461617,,,,,,,,,,,,3.44614,11.17812,1.76935,50,5.38563,-5.02624,-118.8495,-7.3295,4.83177,26.97269,-16.50142,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,b25c8a20-3834-11f1-95e8-8d3402b3d4c6,81.653,,,7.937,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:05:36.47,2026-04-14T15:05:36.4727296-04:00,2026-04-14T19:05:36.4727296Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,1478bb60-1754-4ff0-bc3f-115c9bc2222c,53.82551,-119.71454,13.48635,5.61221,-6.80028,-8.25071,1.93303,-5.1812,2.41589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,137.551765,-2.054939,1521.508595,0.999357,10:30,0.02958,0.675437,-0.736824,-101.007968,37.60844,44.546445,159.55917,57.320279,0.188569,0.841702,-0.505944,58.990071,10.86931,0.841702,0.188569,0.505944,-58.990071,-10.86931,-0.841702,-0.188569,0.505944,-159.55917,-57.320279,-0.188569,-0.841702,-0.505944
11,12,2026-04-14,15:05:58.08,3,4,"Vanesko, Jackson",1000077150,Left,BRY_BUL,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,1,3,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,88.06104,-1.647596,2.387253,2295.442156,149.329531,11:00,6.09754,-1.5084,6.50484,-18.5441,17.32477,-9.47611,3.03834,-0.10584,79.10371,-5.236846,0.668141,0.431053,93.60337,29.559768,17.988167,3315.550194,102.93302,55.11039,38.79165,343.38205,337.57606,24.199103,4.44746,5.75284,10.00713,1.34532,50,5.97412,-4.95144,-127.6884,-4.14102,9.30971,31.15067,-15.9797,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,bf3a2630-3834-11f1-95e8-8d3402b3d4c6,87.44276,69.80623,,8.95732,,,,0.59793,3.00872,0.10231,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:05:58.08,2026-04-14T15:05:58.0807680-04:00,2026-04-14T19:05:58.0807680Z,FlyBall,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,7201494b-32d5-4ab1-9b68-5317cea381e6,53.99067,-128.65828,15.57534,6.0953,-3.64349,-7.98985,1.50399,-5.2413,4.65485,213.895138,0.59915,113.55281,-21.96239,5.55665,-1.16918,0.2198,-0.04267,0.00663,-0.00046,3.01048,67.67994,-18.57907,0.28159,0.61186,-0.35168,0.10275,-0.01489,0.00084,0.10255,36.87259,-0.13728,-1.00941,0.44733,-0.13127,0.02674,-0.00321,0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,146.393234,-13.800558,2229.177234,0.971132,11:00,0.256486,0.544148,-0.798823,25.499453,-4.117577,28.610824,154.694071,-2.180235,0.427142,-0.038043,-0.903384,2.411402,-25.28632,0.038043,-0.427142,0.903384,-2.411402,25.28632,-0.038043,0.427142,0.903384,-154.694071,2.180235,-0.427142,0.038043,-0.903384
12,13,2026-04-14,15:06:42.71,4,1,"Vanesko, Jackson",1000077150,Left,BRY_BUL,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,2,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.23273,2.985358,-0.59754,2536.934224,318.253942,4:30,5.82637,-1.85027,5.88052,-49.50302,-3.66433,4.57083,4.47621,-2.0243,71.37824,-6.13759,0.222485,0.48729,,,,,,,,,,,,-2.49228,-2.22799,1.89594,50,6.03941,1.0102,-113.51824,4.32991,-3.24198,21.38749,-35.07222,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,d9e40410-3834-11f1-95e8-8d3402b3d4c6,77.35113,,,6.8545,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:06:42.71,2026-04-14T15:06:42.7119104-04:00,2026-04-14T19:06:42.7119104Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,8a6ebf07-2305-4966-9684-ea3ea97d96c3,54.61826,-114.38504,10.69375,5.83512,5.75133,-17.53611,1.85234,1.14159,-1.62099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,269.920709,-84.970235,222.421258,0.087673,3:00,0.990176,-0.139434,-0.010448,-68.017215,11.330397,59.070942,155.167259,-23.957108,0.38379,-0.406053,-0.829353,26.086449,-22.568651,0.406053,-0.38379,0.829353,-26.086449,22.568651,-0.406053,0.38379,0.829353,-155.167259,23.957108,-0.38379,0.406053,-0.829353
13,14,2026-04-14,15:07:05.46,4,2,"Vanesko, Jackson",1000077150,Left,BRY_BUL,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.05425,-4.127269,3.339381,2255.995042,147.89353,11:00,6.19526,-1.38793,6.47329,-20.03194,15.82001,-9.12008,0.72272,0.92219,79.92983,-7.936377,1.686951,0.430951,,,,,,,,,,,,5.77709,9.93284,1.15615,50,5.89473,-7.07236,-127.37281,-9.74139,9.38519,28.87952,-16.03761,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,e7650c10-3834-11f1-95e8-8d3402b3d4c6,87.46341,,,8.12441,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:07:05.46,2026-04-14T15:07:05.4672384-04:00,2026-04-14T19:07:05.4672384Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,f08582ca-8e9c-4eba-8653-5ee53bcc7f30,54.02247,-128.2816,14.43976,6.19333,-9.23672,-8.01881,1.38335,-7.36769,4.69259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,149.206049,-9.371203,2225.886814,0.986654,11:00,0.175209,0.515529,-0.838768,26.866087,2.623377,38.256113,150.154489,-6.02026,0.494918,-0.10488,-0.862587,6.932446,-29.66437,0.10488,-0.494918,0.862587,-6.932446,29.66437,-0.10488,0.494918,0.862587,-150.154489,6.02026,-0.494918,0.10488,-0.862587
14,15,2026-04-14,15:07:28.02,4,3,"Vanesko, Jackson",1000077150,Left,BRY_BUL,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,2,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.9002,-1.649832,3.554755,2231.609992,145.379719,10:45,6.18923,-1.33896,6.7444,-19.2219,16.35458,-10.40008,3.0768,1.04615,79.29306,-5.366054,1.662586,0.429292,,,,,,,,,,,,6.58611,9.52938,1.10844,50,6.0729,-7.51507,-127.41434,-4.14171,10.66775,29.77107,-16.73899,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,f4d5c060-3834-11f1-95e8-8d3402b3d4c6,87.80138,,,8.60714,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:07:28.02,2026-04-14T15:07:28.0242176-04:00,2026-04-14T19:07:28.0242176Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,e07cd14c-ca96-41b4-b0c9-4172e655b6b0,53.75068,-128.28771,14.88553,6.1872,-3.65065,-8.3695,1.33349,-7.82802,5.33387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,149.90556,-15.220211,2153.333927,0.964924,11:00,0.299775,0.491197,-0.817839,38.964561,6.195201,9.527507,152.073534,-8.485697,0.463211,-0.147563,-0.873877,9.584529,-27.594501,0.147563,-0.463211,0.873877,-9.584529,27.594501,-0.147563,0.463211,0.873877,-152.073534,8.485697,-0.463211,0.147563,-0.873877
15,16,2026-04-14,15:07:49.45,4,4,"Vanesko, Jackson",1000077150,Left,BRY_BUL,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,2,3,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,1,,87.47076,-2.904954,2.798389,2234.009362,150.348149,11:00,6.11667,-1.29038,6.74734,-16.79103,19.72497,-10.36469,2.05816,0.40439,77.75187,-6.212098,0.910189,0.434924,59.80338,-83.555689,38.237126,,,,,2.49692,2.34346,-5.40585,0.024624,6.53083,11.93898,1.11013,50,5.91898,-5.79867,-126.61546,-6.79059,10.25732,33.67358,-13.42269,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,01a77590-3835-11f1-95e8-8d3402b3d4c6,86.66448,2.15559,,9.71888,,,,2.29457,2.15559,-0.38593,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:07:49.45,2026-04-14T15:07:49.4559744-04:00,2026-04-14T19:07:49.4559744Z,GroundBall,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,92460a9f-4dc8-41eb-b50f-d015604ca414,53.74748,-127.60822,16.83679,6.11334,-6.39487,-6.71135,1.28554,-6.10108,5.12866,,2.29444,7.76644,,,,,,,,2.15711,-87.54064,,,,,,,,-0.38603,6.11974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,148.268492,-13.590367,2171.458262,0.972001,11:00,0.248881,0.522465,-0.81553,33.84092,5.542971,18.664246,151.220338,-4.890129,0.47969,-0.085245,-0.873287,5.575221,-28.665166,0.085245,-0.47969,0.873287,-5.575221,28.665166,-0.085245,0.47969,0.873287,-151.220338,4.890129,-0.47969,0.085245,-0.873287
16,17,2026-04-14,15:08:45.36,5,1,"Vanesko, Jackson",1000077150,Left,BRY_BUL,"Toro, Nick",1000242929,Right,RHO_RAM,Undefined,1,Top,2,0,0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,81.07375,-0.867378,2.488229,1536.739452,157.028525,11:15,5.72112,-1.90234,6.36285,-25.23706,17.19843,-6.63052,2.819,-0.16363,73.08412,-5.68874,1.288846,0.468852,70.62319,7.697887,-35.870007,3063.316964,,,,83.87037,83.24737,-37.833336,0.878639,4.28307,9.69894,1.72526,50,5.64659,-4.86942,-117.57936,-2.43006,5.89147,25.91662,-18.83287,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,22f0bae0-3835-11f1-95e8-8d3402b3d4c6,80.39299,5.25817,,7.98964,,,,2.36347,2.91258,0.13851,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:08:45.36,2026-04-14T15:08:45.3615104-04:00,2026-04-14T19:08:45.3615104Z,GroundBall,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,cc6b0bac-2c78-4e17-bfe6-635e9e4ca875,54.1333,-118.48691,12.95831,5.72014,-1.77056,-9.41644,1.89939,-5.07573,2.94574,,2.36347,83.17989,-13.02155,1.49018,-0.30682,0.03464,-0.00345,0.00084,-7e-05,2.91258,13.87457,-21.18371,2.13564,-0.39957,0.08716,-0.01375,0.00234,-0.00031,0.13851,-60.14586,1.04331,0.82447,-0.21641,0.06443,-0.01183,0.00194,-0.00022,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,136.618694,-4.529615,1531.939673,0.996877,10:30,0.09999,0.685822,-0.720867,87.328906,-41.809369,45.94501,172.207686,63.163648,0.061208,0.8923,-0.447275,63.377169,3.509151,0.8923,0.061208,0.447275,-63.377169,-3.509151,-0.8923,-0.061208,0.447275,-172.207686,-63.163648,-0.061208,-0.8923,-0.447275
17,18,2026-04-14,15:11:29.89,1,1,"Worthington, Nick",10281180,Right,RHO_RAM,"Wensley, Casey",1000323295,Left,BRY_BUL,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.85662,-0.962285,-1.811847,2114.527824,201.572973,12:45,5.85898,1.91236,6.67285,-16.7982,21.22289,7.75993,3.57827,0.90091,75.93079,-4.299753,-0.399268,0.443796,,,,,,,,,,,,-4.70532,11.91119,-1.79339,50,5.78718,3.62623,-124.37014,-2.41585,-7.11503,32.97161,-14.1628,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,850d0080-3835-11f1-95e8-8d3402b3d4c6,84.93186,,,9.92583,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:11:29.89,2026-04-14T15:11:29.8944512-04:00,2026-04-14T19:11:29.8944512Z,,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,397ab0ea-1b46-4b0f-8011-857c5b94e19e,53.81709,-125.378,16.48581,5.85441,-1.98293,-7.0814,-1.90756,3.84372,-3.55752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,214.921855,15.464112,2037.976949,0.963798,1:15,-0.282188,-0.556134,-0.781719,-36.909763,-15.344246,-47.778263,179.558454,1.255222,0.007705,0.021906,-0.99973,1.255259,0.44144,0.021906,0.007705,0.99973,-1.255259,-0.44144,-0.021906,-0.007705,0.99973,-179.558454,-1.255222,-0.007705,-0.021906,-0.99973
18,19,2026-04-14,15:11:45.90,1,2,"Worthington, Nick",10281180,Right,RHO_RAM,"Wensley, Casey",1000323295,Left,BRY_BUL,Undefined,1,Bottom,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.8084,-2.917063,-2.935218,2152.99237,192.858062,12:30,5.75563,1.69407,6.54962,-15.30332,23.06119,4.82985,1.79959,-0.59738,75.21177,-6.013119,-2.059365,0.445796,,,,,,,,,,,,-3.78795,13.77579,-1.4927,50,5.54659,6.21383,-125.16047,-6.63921,-5.67019,38.46727,-11.55303,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,8ea0c8c0-3835-11f1-95e8-8d3402b3d4c6,84.55087,,,11.59663,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:11:45.90,2026-04-14T15:11:45.9018240-04:00,2026-04-14T19:11:45.9018240Z,,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,34e7c3d2-e039-42d8-93f6-bd0c4b6e8937,53.93484,-126.36404,19.23364,5.74867,-6.27774,-5.77652,-1.68989,6.39124,-2.83509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,216.064631,4.828889,2145.350413,0.996451,1:15,-0.095394,-0.590132,-0.801651,-10.856303,43.410301,60.900445,171.799103,-1.008742,0.142622,-0.017605,-0.989621,1.019162,-8.199618,0.017605,-0.142622,0.989621,-1.019162,8.199618,-0.017605,0.142622,0.989621,-171.799103,1.008742,-0.142622,0.017605,-0.989621
19,20,2026-04-14,15:12:08.82,1,3,"Worthington, Nick",10281180,Right,RHO_RAM,"Wensley, Casey",1000323295,Left,BRY_BUL,Undefined,1,Bottom,0,0,2,ChangeUp,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,76.44783,2.315465,-0.693658,721.076638,227.512908,1:30,5.76662,1.71489,6.41041,-38.83498,9.40008,8.16914,4.66059,1.75785,67.97413,-5.059121,0.786053,0.499865,,,,,,,,,,,,-4.44036,4.64922,-1.66837,50,5.91539,1.043,-110.71569,3.44185,-5.34973,25.17302,-26.57268,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,9c3b4c30-3835-11f1-95e8-8d3402b3d4c6,75.40522,,,8.4737,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:12:08.82,2026-04-14T15:12:08.8246784-04:00,2026-04-14T19:12:08.8246784Z,,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,76bb54ed-f2ed-4dfd-bd00-256963e1e0d1,54.08062,-111.63963,12.58651,5.77116,4.41716,-13.28634,-1.71025,1.23935,-2.67486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,247.884827,32.142139,610.557849,0.846731,2:15,-0.567097,-0.762301,-0.311926,-103.533833,18.804043,24.350666,114.751052,-40.96175,0.685776,-0.655555,-0.316162,64.252824,-43.296677,0.655555,-0.685776,0.316162,-64.252824,43.296677,-0.655555,0.685776,0.316162,-114.751052,40.96175,-0.685776,0.655555,-0.316162
20,21,2026-04-14,15:12:24.17,1,4,"Worthington, Nick",10281180,Right,RHO_RAM,"Wensley, Casey",1000323295,Left,BRY_BUL,Undefined,1,Bottom,0,1,2,ChangeUp,Splitter,InPlay,Undefined,GroundBall,Out,1,0,,76.90534,-0.517798,-1.970727,977.532163,249.910078,2:15,5.79321,1.60811,6.35911,-39.46349,7.41622,15.81725,2.02775,1.1118,69.97811,-7.902297,0.89622,0.492792,86.74402,8.917703,7.866206,1684.890583,,,,134.79627,134.79627,8.948364,1.202384,-8.89926,4.48949,-1.4726,50,5.73741,3.30526,-111.6776,-2.08896,-11.09709,22.48075,-26.57577,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,a56a1110-3835-11f1-95e8-8d3402b3d4c6,76.48748,7.26349,,6.92722,,,,1.5395,2.05661,-1.09333,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:12:24.17,2026-04-14T15:12:24.1766912-04:00,2026-04-14T19:12:24.1766912Z,GroundBall,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,facba065-601b-477a-a649-451921f27e0f,54.13942,-112.50778,11.24038,5.79643,-1.10755,-13.28788,-1.60222,3.71506,-5.54854,286.139317,1.5395,124.50381,-15.09077,2.69394,-0.55528,0.10361,-0.02061,0.00357,-0.00034,2.05661,19.72176,-19.50545,1.71799,-0.33567,0.06979,-0.01239,0.00223,-0.00024,-1.09333,17.20149,1.56779,-0.70472,0.20896,-0.05138,0.01154,-0.00212,0.00022,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,238.602248,27.826757,864.493349,0.884363,2:00,-0.475531,-0.759055,-0.444642,-111.55827,8.559198,28.350237,106.38699,-42.771653,0.704247,-0.679078,-0.207097,73.039955,-44.768721,0.679078,-0.704247,0.207097,-73.039955,44.768721,-0.679078,0.704247,0.207097,-106.38699,42.771653,-0.704247,0.679078,-0.207097
21,22,2026-04-14,15:13:02.31,2,1,"Worthington, Nick",10281180,Right,RHO_RAM,"Saul, Charlie",1000092153,Right,BRY_BUL,Undefined,1,Bottom,1,0,0,Fastball,Four-Seam,HitByPitch,Undefined,Undefined,Undefined,0,0,,86.73657,-0.381482,-1.124319,2034.963059,207.543231,1:00,5.78943,1.65491,6.47408,-16.51072,20.72576,10.04186,4.06315,1.45912,77.21859,-3.636349,0.697484,0.439193,48.67273,23.809517,-173.390136,2839.424381,,,,88.71791,45.92125,-171.029406,1.532411,-5.70607,11.42694,-1.5801,50,5.75532,2.08775,-125.82645,-1.2102,-8.88152,32.45439,-14.38795,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,bc2b6a20-3835-11f1-95e8-8d3402b3d4c6,85.82201,13.25285,,9.51798,,,,0.00015,3.90665,-1.47221,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:13:02.31,2026-04-14T15:13:02.3164928-04:00,2026-04-14T19:13:02.3164928Z,GroundBall,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,754713c1-e26c-4176-a1d3-8feddb82e402,54.02218,-126.85965,16.2272,5.78655,-0.75215,-7.19397,-1.65107,2.3705,-4.44076,344.314886,0.00016,-64.87875,4.34311,0.45294,0.37417,-0.89586,0.8606,-0.38767,0.06619,3.90665,28.8185,-23.88469,2.85862,-0.5822,0.19283,-0.12357,0.06927,-0.01514,-1.47221,-7.51805,-1.1525,0.68576,-0.11305,-0.04946,0.06602,-0.02683,0.00384,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,214.060736,10.355432,2001.816747,0.983712,1:15,-0.192039,-0.552133,-0.811338,-10.407164,39.239733,50.658582,174.94943,-1.217999,0.088015,-0.021256,-0.995892,1.222745,-5.049425,0.021256,-0.088015,0.995892,-1.222745,5.049425,-0.021256,0.088015,0.995892,-174.94943,1.217999,-0.088015,0.021256,-0.995892
22,23,2026-04-14,15:14:59.22,3,1,"Worthington, Nick",10281180,Right,RHO_RAM,"Kingsbury, Hunter",1000384695,Left,BRY_BUL,Undefined,1,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.01483,-0.402468,-1.914431,2012.432088,210.153465,1:00,5.80585,1.82761,6.3532,-19.14895,19.18544,10.21461,3.83945,0.91609,76.06491,-4.148876,-0.06627,0.445621,,,,,,,,,,,,-5.95981,10.52914,-1.69286,50,5.76756,3.74239,-124.54131,-1.32932,-9.04237,32.925,-16.19902,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,01c96000-3836-11f1-95e8-8d3402b3d4c6,84.58405,,,9.94993,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:14:59.22,2026-04-14T15:14:59.2291840-04:00,2026-04-14T19:14:59.2291840Z,,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,ea618f35-5cee-49d8-b3a2-cb49ba93ef00,54.13729,-125.63032,16.4625,5.80266,-0.79353,-8.09951,-1.82158,4.04147,-4.52119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,220.338455,14.130619,1951.539288,0.969742,1:15,-0.264278,-0.629415,-0.730749,-42.463476,-7.588089,-32.771385,178.817174,0.187351,0.020643,0.00327,-0.999782,0.187391,1.182819,0.00327,0.020643,0.999782,-0.187391,-1.182819,-0.00327,-0.020643,0.999782,-178.817174,-0.187351,-0.020643,-0.00327,-0.999782
